store_id,lat,lon,state,geo_tier,N_ZIPCODES,TOTAL_POPULATION,avg_weekly_revenue,total_revenue,revenue_per_capita,population_density,area_sq_mi,quality_not_price_disagree,price_not_brands_disagree,compare_prices_disagree,buy_american_agree,mail_order_1_49,mail_order_50_99,mail_phone_1_49,mail_phone_500_plus,reads_sunday_newspaper,reads_classifieds,commute_1_2_hrs,work_from_home,public_transit
454,31.50323025,-82.85297433,GA,RURAL,12,54247,3968.540055248619,7901363.25,73.15685761882904,231.3,68.31,1036,770,1500,4896,456,663,414,322,310,692,1948,71,14
455,37.99134592,-100.9547789,KS,RURAL,13,66061,2540.6842549999997,5081368.51,38.45966992628025,45.5,778.04,2578,1524,3044,7774,1019,1449,851,772,713,875,4672,475,76
456,38.81448167,-99.26781667,KS,RURAL,3,26102,3792.246515227159,7595869.77,145.28566834829357,65.2,375.07,1351,1031,1965,7132,510,836,558,595,495,858,4336,624,8
457,29.96431506,-90.31718894,LA,SUBRURAL,17,293727,4595.070115172759,9176355.02,15.644016774667493,6426.6,8.09,2777,2446,4579,14455,1060,1912,973,1578,1358,1643,6541,821,13
458,37.7365402,-97.19092547,KS,URBAN,15,202897,5212.366714927608,10440370.53,25.68971800927371,3658.6,5.04,1163,874,1577,5154,434,568,410,472,427,731,3100,677,52
459,41.72254908,-88.26805544,IL,SUBRURAL,25,763353,5008.189381237525,10036411.52,6.560777754508758,4315.2,8.99,1594,1433,2489,8338,569,1175,753,1142,608,838,4553,1509,1682
460,42.02564292,-86.40738683,MI,SUBURBAN,12,104752,4290.127738392411,8593125.86,40.95509143875449,419.0,71.17,2227,1791,3012,8001,707,1153,656,691,775,1315,3217,371,173
461,41.33561657,-86.394304,IN,SUBRURAL,14,82781,4985.315958083832,9990573.18,60.2229492043323,151.6,152.52,1178,982,1981,7504,626,840,600,527,489,973,3017,262,41
462,39.56580178,-83.45077589,OH,SUBRURAL,9,48631,4437.60944027986,8879656.49,91.25063108469618,106.3,208.13,1219,1001,2063,7310,589,778,608,491,523,1077,3046,292,76
463,39.3841926,-76.7782948,MD,SUBRURAL,10,318465,5401.455583832336,10824516.99,16.960908055303836,2125.4,28.13,2714,2373,3701,13869,858,1796,1382,1836,1125,1307,8338,2605,2562
464,37.28465934,-83.12253266,KY,RURAL,36,40385,4986.87784107946,9978742.56,123.48341812750924,136.6,114.44,794,653,1538,6345,426,551,445,304,259,561,1874,274,0
465,32.864128,-97.15611255,TX,URBAN,11,355136,4444.903556443556,8898696.92,12.516060203537677,3189.3,3.82,552,513,879,3784,182,358,237,335,308,482,1577,760,60
466,38.98824245,-94.72113805,KS,SUBRURAL,40,800536,7062.286088911089,14138696.75,8.821946906711364,3391.1,3.93,619,584,1021,3482,233,467,291,396,293,433,1901,534,30
467,30.53590727,-92.01116982,LA,SUBRURAL,14,102423,4169.746043129388,8314473.61,40.71103212295469,212.2,184.63,2624,1891,3654,11667,1002,1599,951,861,792,1617,4323,583,16
468,38.69337724,-87.48427229,IN,RURAL,17,71785,4219.545938123752,8455970.06,58.78032929057258,154.9,160.05,1408,1143,2232,8007,594,860,661,617,635,1139,3753,181,79
469,41.81497258,-71.30379167,MA,SUBRURAL,12,259939,6118.945924075924,12250129.74,23.539930230076763,838.0,18.87,653,634,1128,4983,239,501,311,511,424,540,1995,937,193
470,29.54281056,-95.13650933,TX,URBAN,9,412500,6956.461708291708,13926836.34,16.864149595858688,1904.4,29.21,2241,2010,3349,14300,797,1614,1033,1898,1057,1370,6598,2450,139
471,42.00382556,-88.11494219,IL,URBAN,16,458960,4478.693892405063,7076336.35,9.75835343473301,4507.5,8.73,1957,1877,3083,9061,649,1543,711,1132,891,904,4045,1148,435
472,40.76501954,-89.73574734,IL,SUBURBAN,41,302980,4363.075673652695,8743603.65,14.400540212729206,831.0,29.73,1161,970,1874,6777,390,698,500,700,661,848,3067,603,155
473,37.0503563,-100.8986417,KS,RURAL,11,35451,2702.2473140289567,5412601.37,76.22485441959202,70.2,295.9,1609,911,1866,4562,617,916,489,434,440,526,2549,266,15
474,26.26988038,-97.74986131,TX,SUBRURAL,13,266608,5688.947012531328,11349449.29,21.338245711048913,531.0,74.13,2388,1847,3581,10411,966,1510,945,838,770,1098,4481,1308,0
475,25.9777164,-97.4972218,TX,SUBRURAL,5,239612,3599.642740888667,7210084.41,15.022798277584876,1535.7,35.7,3182,2396,4602,11660,1251,2057,1139,1295,1118,1264,6146,1302,127
476,36.36237917,-95.77847917,OK,SUBRURAL,6,110917,4838.682935,9677365.87,43.624358168720754,939.2,53.86,2130,1882,3414,13627,798,1650,1013,1561,860,1438,6174,1329,0
477,38.79057209,-90.02733991,IL,SUBRURAL,11,104581,5608.26713538944,10728615.03,53.626061477605305,638.9,63.62,2332,1911,3894,13431,1059,1551,1086,1078,981,1846,5598,559,393
478,30.28123992,-93.08765923,LA,RURAL,13,178008,6240.342519045201,12287234.42,35.05652846526673,252.0,126.08,1761,1450,2752,9452,1045,1310,862,707,580,971,4111,303,81
479,31.38079088,-100.6126909,TX,RURAL,9,119988,4168.453030503979,6286027.17,34.74058264579774,90.1,416.11,1802,1508,3068,11273,693,1225,841,1128,941,1375,5082,755,14
480,40.07210557,-88.24196589,IL,SUBURBAN,29,221334,5606.942660878448,10978393.73,25.33249596030636,6919.7,5.88,3917,1969,3297,10210,889,1244,1027,1096,1241,1492,11688,888,1735
481,35.3090161,-94.34339059,AR,SUBURBAN,30,218879,5994.214406693713,11820590.81,27.385973102461694,1304.9,19.03,1294,1169,2183,7502,537,845,601,627,616,972,3615,622,10
482,33.9090229,-80.3567783,SC,SUBRURAL,10,108397,6388.620201834862,10445394.03,58.93724182251227,909.6,43.0,2605,2048,3640,11099,944,1490,920,943,1054,1596,4790,477,28
483,34.91744469,-95.67162977,OK,RURAL,15,48614,4780.037232000001,8962569.81,98.32635109227796,45.7,646.49,1621,1372,2611,9841,678,991,772,553,633,1331,3698,712,6
484,29.45952217,-98.33741692,TX,URBAN,12,314491,6586.011246556473,9562888.33,20.941811519428132,5135.1,7.24,2090,1508,3063,8324,817,1324,662,950,728,879,4239,466,285
485,29.911704,-91.670837,LA,SUBRURAL,6,84025,3097.340465698548,6185388.91,36.86212991012851,196.0,203.38,2364,1839,3571,12848,1034,1444,937,905,761,1430,4693,745,68
486,38.79441353,-86.54633647,IN,RURAL,19,72806,5049.408434999999,10098816.87,69.35428996236573,147.0,187.81,1566,1260,2569,9685,694,1032,761,572,640,1355,3796,648,16
487,40.47431569,-74.30514196,NJ,SUBURBAN,26,592229,6313.786618998978,12362394.2,10.66105614382102,1694.6,23.8,1658,1626,2730,9578,512,1175,791,1431,1130,1047,4780,1523,2401
488,34.5244177,-87.0639405,AL,SUBRURAL,11,140313,5523.518212121212,10936566.06,39.365691077243106,989.5,35.16,2217,1750,3347,9887,873,1304,807,806,929,1434,4620,209,21
489,29.780021,-95.918865,TX,URBAN,12,470219,4967.19943971986,9929431.68,10.563587264061766,4890.6,27.44,4844,4626,9292,28796,2195,3663,2447,3806,2264,3226,15011,2343,408
490,35.32790957,-81.49051443,NC,SUBRURAL,10,112009,4756.721007518797,9489658.41,42.46731072966277,256.7,111.7,1830,1447,2805,9753,731,1074,792,607,712,1476,3788,385,0
491,37.0493843,-88.59595151,KY,SUBURBAN,44,194557,4964.211491458607,7555529.89,25.515460720809877,374.6,84.67,1668,1433,2836,10031,657,1134,786,817,866,1313,4283,788,70
492,37.11358988,-77.45969725,VA,SUBRURAL,16,169882,5623.446604202159,9902889.47,33.102074405776705,264.7,75.82,1117,986,1859,6154,572,816,534,501,479,815,2703,479,62
493,40.02788863,-74.60257525,NJ,SUBRURAL,9,51023,5089.375880077369,7893621.99,99.7467001171505,522.6,37.4,1090,916,1622,5469,434,723,340,592,469,578,2178,280,15
494,42.26662679,-88.30975586,IL,SUBRURAL,14,299369,4919.876107784431,9859431.72,16.434153528870496,1890.9,24.98,2007,1790,3173,12888,764,1471,889,1520,882,1319,5741,1999,886
495,33.85500775,-87.33609375,AL,RURAL,14,63041,5112.1976107106075,9927887.76,81.09321886884103,221.1,46.06,642,452,1039,3442,256,445,280,185,223,484,1394,109,5
496,42.25546443,-89.0760889,IL,SUBRURAL,21,287206,4376.86567149276,8766861.94,15.239464605519245,2722.5,10.67,1500,1329,2660,9479,748,1042,837,690,702,1297,4151,489,138
497,37.12444325,-76.52743025,VA,SUBRURAL,4,121803,5394.509493472585,10330485.68,44.28880646184893,2791.8,15.07,2144,1922,3215,11400,723,1556,845,1268,1040,1459,5175,497,233
498,37.653298,-99.982258,KS,RURAL,5,33202,2750.700698324022,4923754.25,82.84743986278002,83.2,375.0,2356,1363,2713,6761,866,1323,747,673,682,665,3955,233,29
499,34.77542691,-78.05496709,NC,RURAL,11,39437,4360.50599185573,7495709.8,110.56890716473693,71.2,120.27,547,475,825,3071,280,345,274,145,176,355,1097,90,2
500,35.24801209,-91.72746227,AR,RURAL,12,76059,5578.101150837989,9984801.06,73.33913344690292,120.4,286.69,1847,1297,2978,10727,768,1403,832,783,632,1264,4813,479,22
501,31.62941621,-84.29485129,GA,SUBURBAN,14,139352,4508.444595429277,7299171.8,32.35292349897581,1494.0,15.58,1403,1254,2194,6363,609,796,535,692,571,841,3499,391,87
502,33.52167289,-101.8812539,TX,SUBURBAN,29,270915,7352.45150431566,11925676.34,27.139329694980567,3685.6,2.36,428,349,783,2467,201,263,175,203,208,347,1557,268,0
503,41.408628,-90.49114697,IL,SUBURBAN,30,218475,7558.905233226837,11829686.69,34.598490597216326,2294.7,18.99,2302,1985,4113,14092,1054,1607,1149,1102,1061,1905,6068,682,448
504,43.471821,-83.38285038,MI,RURAL,16,60300,5401.618937381403,8539959.54,89.579086855413,88.6,133.09,759,638,1167,4323,307,426,357,217,281,593,1575,165,26
505,30.16088529,-82.67755771,FL,SUBURBAN,8,75344,8108.16020378457,11140612.12,107.61520763145798,42.3,394.48,1100,795,1601,5402,433,699,434,378,338,809,2142,118,1
506,28.45791383,-81.38957708,FL,URBAN,12,467749,4631.130519053877,7048580.65,9.900888123873866,2232.0,12.58,1846,1400,2576,6783,636,1152,517,765,669,821,3774,520,553
507,38.77582871,-90.273999,MO,SUBRURAL,7,208148,5279.9689766606825,5881885.44,25.366417052581255,3535.2,12.11,2395,2176,4176,12781,1250,1683,1150,1180,1208,1801,5393,937,506
508,32.90412279,-80.76141014,SC,RURAL,14,55738,5839.822967409948,6809233.58,104.77273973608577,87.0,252.96,1400,1064,2117,7164,679,913,637,444,435,990,2694,155,4
509,40.806273,-84.682558,OH,SUBRURAL,4,22698,3774.0097657213314,6121443.84,166.2705862067729,113.7,137.76,842,677,1394,5133,365,523,414,376,398,736,2036,166,24
510,38.55673836,-90.58492445,MO,SUBRURAL,11,244561,4335.637261306532,6902334.52,17.72824473774041,2545.1,22.27,2313,2116,3597,15389,810,1617,1012,1855,1159,1645,6830,2810,111
511,39.47959933,-81.43965072,OH,SUBRURAL,18,68494,5794.687152061856,8993354.46,84.60138336294939,242.2,105.98,1433,1099,2415,8614,635,926,690,563,648,1235,3699,512,81
512,41.70036415,-89.73790138,IL,RURAL,14,73532,3514.376527027027,5201277.26,47.793838424455025,172.4,77.53,753,643,1195,4295,349,479,364,323,326,615,1850,204,13
513,41.63245353,-91.60034426,IA,RURAL,19,187788,4657.640978189028,7047010.8,24.802655005586235,229.3,154.51,2397,1455,2574,9108,741,1058,841,976,825,1115,7500,1105,750
514,41.3705734,-74.8457919,NY,SUBRURAL,10,52550,5214.384427284427,4051576.7,99.22710613291012,400.8,34.77,787,698,1166,3920,254,539,278,425,384,524,1737,149,133
515,37.55184311,-97.28388622,KS,URBAN,9,139646,5221.678133514986,7665423.5,37.39224992849768,1803.6,12.48,1307,1137,2032,6294,683,869,551,565,479,748,2739,242,98
516,32.20226978,-98.15844978,TX,RURAL,10,64849,3817.825142857143,6413946.24,58.872536860354714,75.4,409.3,1730,1273,2667,9039,780,1104,710,710,599,1114,5213,524,1
517,35.44614233,-89.786669,TN,SUBRURAL,6,78761,5363.629214594928,8672988.44,68.10006493816647,178.8,149.25,1368,1161,2257,8506,597,968,627,651,590,1020,3560,588,7
518,32.51015964,-99.70493455,TX,RURAL,11,133101,5326.608631452581,8874129.98,40.01929836329239,130.0,195.46,1285,892,1889,5921,448,696,411,501,485,832,3450,587,67
519,33.409557,-94.14907775,TX,SUBURBAN,10,125838,5114.765992115637,7784673.84,40.64563956925283,341.0,107.4,2405,1755,3303,10368,887,1540,845,869,727,1361,4443,206,67
520,31.3008925,-85.9112675,AL,RURAL,10,75243,5263.001769748928,8594481.89,69.94672952632042,278.4,142.11,2083,1682,3232,11592,927,1314,988,942,746,1427,5445,435,0
521,29.4107725,-95.202266,TX,SUBRURAL,4,102821,3776.5590371302706,6000952.31,36.72945251583111,394.4,133.28,2801,2124,4103,14976,1319,2050,1202,1322,913,1494,6589,868,32
522,40.12157319,-80.23467289,PA,SUBRURAL,37,175435,5414.771094594595,8013861.22,30.864827968162537,396.6,122.03,2795,2214,4368,16120,1234,1715,1308,1405,1322,2155,6864,841,143
523,40.8697464,-73.00206315,NY,URBAN,20,392352,6781.072463054187,9635903.97,17.283134692964957,4259.3,5.82,1146,1178,2107,6401,395,900,519,851,812,728,2794,397,536
524,32.80625838,-96.96658646,TX,SUBRURAL,13,503046,4209.319496904025,5438440.79,8.36766318965666,4258.2,11.25,2748,2291,4195,11548,853,2012,950,1183,1167,1344,5945,1514,403
525,29.37528292,-98.5820375,TX,URBAN,12,370597,4878.722093663911,7083904.4799999995,13.164494298831107,3164.4,13.88,2943,2133,4408,9225,1158,1812,934,781,954,957,4964,419,423
526,33.23061755,-97.14697845,TX,SUBRURAL,11,254327,4270.913129520052,6496058.87,16.792999286430668,2360.3,9.05,1447,919,1651,5485,426,713,485,577,569,747,4061,783,155
527,38.5534942,-90.33776893,MO,SUBRURAL,15,461336,5975.665193370166,6489572.4,12.95295661593755,3407.7,4.65,757,709,1230,5090,259,449,294,442,414,673,2126,901,23
528,40.14419067,-92.52128767,MO,RURAL,12,39824,2906.547900280899,4138924.21,72.98483076237693,102.1,210.33,1380,937,1781,6139,492,706,512,494,469,813,4283,378,20
529,40.60219786,-79.53945057,PA,SUBRURAL,7,36360,5856.923912747104,8592107.38,161.08151575212057,279.1,36.31,575,458,949,3602,249,341,255,243,251,565,1387,245,0
530,39.57359443,-82.89446286,OH,SUBRURAL,7,51016,4463.02033660589,6364267.0,87.48275710768957,148.4,164.59,1371,1113,2163,8108,606,857,608,661,557,1143,3302,394,7
531,40.93839308,-72.60458321,NY,SUBRURAL,24,143559,4846.962479108635,3480119.06,33.762860420514464,582.5,50.89,1456,1602,2444,8648,625,1085,720,990,812,1081,3601,633,152
532,37.04885086,-94.48309545,MO,SUBRURAL,30,214395,8707.157471059661,9778137.84,40.61268906019105,616.6,58.75,2054,1643,3264,11088,903,1486,952,870,798,1415,5053,917,41
533,42.537547,-87.837821,WI,SUBRURAL,7,169906,4554.292942942943,4549738.65,26.80477995446272,5423.8,4.21,1358,1121,2158,6460,504,926,448,640,504,863,2880,400,180
534,43.34207183,-84.75361196,MI,RURAL,25,82225,5293.149347826086,5356667.14,64.3739659206578,204.7,62.61,745,634,1266,4260,329,471,323,271,322,654,1857,454,30
535,40.82002383,-91.32953362,IA,RURAL,30,100924,4280.472408829175,4460252.25,42.41282954331155,227.6,121.34,1560,1250,2621,8947,742,972,782,657,699,1314,3742,335,73
536,41.93359344,-88.84293628,IL,SUBRURAL,19,110561,3976.797484143763,3762050.42,35.969261169343284,472.3,88.4,2811,1749,3261,10818,807,1314,950,1197,999,1351,8594,678,345
537,36.25385117,-80.94945633,NC,SUBRURAL,12,63312,5767.235879180151,5346227.66,91.09230286802108,149.7,70.34,621,447,947,3726,298,435,316,236,190,452,1406,170,21
538,42.55898967,-76.28598617,NY,SUBRURAL,6,49576,5396.941208121827,5315987.09,108.86197369940751,257.2,108.95,1552,1238,2577,8670,678,924,656,710,665,1193,4616,786,161
539,41.66904243,-70.93555114,MA,SUBRURAL,7,138461,5857.470697928026,5371300.63,42.3041195566118,2215.9,11.57,1357,1328,2119,7654,511,955,467,745,612,931,3516,481,81
540,46.48537008,-90.03703792,MI,RURAL,12,17736,4495.891577946769,2364838.97,253.48960182379165,39.5,181.83,445,349,772,2577,238,271,226,194,200,434,1074,90,13
541,44.94510533,-89.594493,WI,SUBURBAN,15,144001,6071.7934374999995,4468839.97,42.164939392781996,846.9,4.76,217,177,400,1368,93,141,97,108,94,197,538,176,0
542,32.7808521,-97.8799631,TX,SUBRURAL,11,137306,4493.2081914893615,4645977.27,32.72404841368448,1447.9,14.35,1072,868,1877,6478,545,725,566,415,401,826,2971,324,0
543,41.0466,-76.43586536,PA,SUBRURAL,14,94340,5267.757435158502,3655823.66,55.83800546065828,212.7,136.23,1687,1282,2588,9517,678,1010,689,776,646,1234,5084,1193,70
544,41.13977175,-83.2216675,OH,RURAL,16,68997,5587.887312834225,4179739.71,80.98739529014631,179.3,160.84,1641,1342,2836,9660,709,1043,767,712,744,1394,4036,343,72
545,42.25906622,-84.47926556,MI,SUBURBAN,18,163407,5966.099113785558,5453014.59,36.51067037388581,1538.6,13.23,1322,1032,2054,6070,517,714,521,476,569,956,2696,171,20
546,39.28299424,-82.07568952,OH,SUBURBAN,26,89676,5873.78383004926,4769512.47,65.50006501236965,230.7,145.13,2754,1457,2604,9630,707,1028,812,944,900,1330,8479,1400,262
547,29.12181275,-81.01399913,FL,SUBRURAL,16,333087,5984.549440832249,4602118.52,17.966925880722602,2120.9,17.27,2932,2157,3859,9507,941,1475,857,1000,1036,1473,6405,370,863
548,34.01510918,-95.50570909,OK,RURAL,12,26196,5042.017091346153,4194958.22,192.4727855911648,32.5,258.73,575,455,851,2766,213,326,223,185,214,378,1124,92,44
549,44.893833,-83.53862525,MI,RURAL,12,40492,4164.204461538461,2977406.19,102.84017735697078,94.4,233.57,1146,1089,2016,8261,639,827,682,556,503,1152,3208,484,83
550,35.733258,-82.04346325,NC,SUBRURAL,4,55488,5812.5277576601675,4173394.93,104.75287913891594,117.0,251.78,1937,1364,2855,10627,776,1214,832,657,551,1431,3773,504,6
551,41.808703,-80.69806986,OH,RURAL,8,63188,6527.185152394775,4497230.57,103.29785959984135,280.4,53.0,706,602,1253,5389,341,612,384,466,326,646,2046,177,39
552,33.563146,-79.560795,SC,SUBRURAL,2,11195,3249.221913875598,2716349.52,290.23867028812845,47.3,584.61,1794,1306,2630,9555,751,1057,798,697,553,1296,3183,366,76
554,30.392597,-88.558486,MS,SUBRURAL,5,68027,5247.017628607277,4181873.05,77.13139824786154,497.2,22.79,663,576,987,3140,226,398,184,302,274,440,1405,48,12
555,31.2377405,-83.85757567,GA,SUBRURAL,7,44928,3566.0518518518516,2118234.8,79.37259285638915,151.1,152.38,1436,1139,2127,6707,707,885,589,510,478,864,2736,178,88
556,41.73443085,-72.20888365,CT,SUBRURAL,20,99053,4375.202984658298,3137020.54,44.170322803532436,2641.0,6.92,1259,1001,1797,4922,418,789,414,515,526,625,2759,340,301
557,40.59207577,-79.77665115,PA,URBAN,13,98842,3897.593113325031,3129767.27,39.432560180136285,340.1,28.87,584,468,940,3376,264,349,264,231,256,518,1371,241,71
558,35.73383033,-91.598355,AR,RURAL,9,40222,4711.758029375765,3849506.31,117.14380262979873,88.1,301.86,1547,1166,2444,8981,679,939,703,611,570,1251,3466,368,6
559,41.55008961,-87.67040535,IL,SUBRURAL,23,409632,5393.106189224704,4104153.81,13.16573458427248,2985.6,6.8,916,914,1698,5832,367,707,444,688,593,719,2476,556,1015
560,35.82866938,-90.0262755,AR,RURAL,10,38249,4124.242577197149,3472612.25,107.82615433598654,88.3,222.14,1248,900,1797,5918,497,727,463,460,424,839,2371,64,25
561,29.51481645,-95.88056182,TX,SUBRURAL,11,206875,4312.769614485981,3691730.79,20.847224722590845,474.0,96.16,2637,1889,3748,11094,1215,1685,1038,1082,822,1132,5638,1253,15
562,29.86241209,-95.32721264,TX,URBAN,11,316846,4326.0492936802975,3491121.78,13.653476116726415,4029.9,11.77,4188,2315,4550,7877,1620,2308,1170,906,1127,930,5616,613,388
563,29.98132913,-95.49053763,TX,URBAN,8,295895,4039.4135607940448,3255767.33,13.65151003157892,4463.4,4.33,861,818,1383,5521,332,504,432,768,586,527,2706,782,332
564,29.9240805,-95.6940975,TX,URBAN,2,233469,4011.759950433705,3237490.28,17.183266088575806,2982.9,39.56,5680,4771,8860,26477,2140,4118,2261,3406,2233,2890,13590,3063,641
565,29.9724808,-95.1606622,TX,SUBRURAL,5,230908,5569.234147196261,4767264.43,24.118844506020842,3414.5,22.34,2878,2410,4419,17132,974,1912,1286,2356,1047,1621,8450,2110,466
566,29.670865,-95.2053025,TX,URBAN,8,229279,6051.159786967418,4828825.51,26.39212394928196,4967.9,5.16,1773,1147,2295,6068,567,1053,546,579,647,717,3177,849,73
567,32.98352233,-96.81704892,TX,URBAN,12,450855,3392.705156445557,2710771.42,7.525047202416646,9756.0,5.64,2721,2711,4490,12358,868,2544,1450,1715,1230,1647,7691,3037,635
568,26.26496083,-98.23925917,TX,SUBURBAN,6,316153,5162.49880733945,4501698.96,16.32911535661357,3161.4,17.93,2464,2204,3940,13604,955,1768,1001,1722,965,1454,6568,1247,52
569,32.65874992,-96.86840623,TX,SUBRURAL,13,389837,4136.779126436782,3598997.84,10.611561053560287,3928.0,5.19,1328,950,1891,4921,461,814,338,492,449,565,2381,579,24
570,29.6039669,-98.4278736,TX,URBAN,10,371536,4390.943862310385,3763038.89,11.818353705456229,3834.5,13.07,2370,1980,3709,12987,909,1580,936,1557,999,1309,5991,1559,145
571,35.470675,-97.762225,OK,URBAN,5,141269,5972.686676923076,3882246.34,42.278820384678,717.6,121.31,3844,3276,6258,23749,1529,2736,1723,2482,1516,2526,10757,1639,44
572,39.02815429,-87.07197371,IN,RURAL,7,24045,3802.146211512718,2840203.22,158.12627205293066,134.3,64.47,487,390,853,3019,250,297,250,185,205,469,1239,49,6
573,43.17622133,-85.69710924,MI,URBAN,21,296665,5846.723082489146,4040085.65,19.70816605426709,486.3,19.54,537,508,981,2927,279,424,276,277,195,343,1421,234,125
574,37.75488914,-89.23923421,IL,SUBRURAL,14,83467,5368.501191588784,2297718.51,64.31884686868804,722.2,31.23,1801,997,1750,5822,470,657,523,589,601,832,5488,594,353
575,41.31300876,-89.1933237,IL,SUBURBAN,33,75284,4071.6568055555554,2931592.9,54.08395948083996,291.6,35.4,500,414,924,3577,296,357,327,284,231,457,1494,323,0
576,27.93946064,-81.64083782,FL,SUBRURAL,12,223268,5765.096838440111,4139339.53,25.82142016966207,1294.8,9.28,814,625,1224,3604,339,403,288,302,310,634,1557,162,11
577,32.09733753,-81.20607693,GA,SUBURBAN,15,387352,6194.8462244897955,4249664.51,15.992808155088383,1235.7,28.28,1936,1662,3009,10042,725,1288,743,935,910,1320,4455,912,707
578,35.0610576,-97.3618965,OK,SUBRURAL,10,170949,6289.759588235294,3207777.39,36.79319322274652,1770.0,24.87,2268,1746,3533,11377,911,1296,837,1218,845,1375,7349,1071,141
579,40.78066289,-86.40225811,IN,SUBRURAL,9,39292,4397.3087572254335,1521468.83,111.91358946415133,146.5,191.61,1544,1224,2458,8975,716,924,788,643,725,1302,3647,154,45
581,44.11588933,-87.752666,WI,SUBRURAL,6,62936,4373.528101604278,1635699.51,69.49167569601308,410.9,99.8,2207,1893,3768,13898,1180,1485,1219,974,993,1848,5716,878,112
582,39.71503369,-90.39822507,IL,RURAL,29,80405,4190.300769230769,2887117.23,52.114927793430375,123.5,198.15,1471,1205,2243,7881,610,953,667,682,663,1062,3650,545,197
583,39.9536,-91.27703432,IL,SUBURBAN,39,95387,4560.027023121387,3155538.7,47.805539781326466,2695.3,11.49,1822,1536,3044,9800,811,1140,815,866,761,1360,4406,690,103
584,38.52126714,-89.95739214,IL,SUBRURAL,7,125263,5450.247513368984,2038392.57,43.51043415349292,905.1,31.86,1296,1130,2136,8028,525,923,609,813,530,869,3919,659,460
585,35.67997789,-97.44445044,OK,SUBRURAL,9,228310,4721.7348966942145,2285319.69,20.68124434625822,3038.7,7.68,1123,967,1680,5966,422,703,425,663,441,669,3033,988,42
586,33.44830109,-82.53445373,GA,SUBRURAL,12,55038,4173.606062271063,2278788.91,75.83135401488177,84.1,200.59,1153,780,1685,5542,433,680,443,330,291,830,1897,246,0
587,41.55163064,-88.04821664,IL,SUBRURAL,11,311653,4706.519321100917,2565053.03,15.101793729246687,1242.0,30.42,1461,1301,2421,9384,602,1083,716,1032,591,1001,4282,962,483
588,31.7647858,-93.04899873,LA,RURAL,15,40015,4446.906980392157,2267922.56,111.13100038465967,90.4,298.21,1506,1152,2345,7721,647,974,575,644,524,1091,3753,149,71
589,43.76376933,-88.51023327,WI,SUBRURAL,15,110824,5022.794378478664,2707286.17,45.322262131656174,2234.2,19.47,2314,2057,3963,13564,1074,1499,1124,1165,1011,1807,6444,770,51
590,42.740055,-87.85721,WI,SUBRURAL,8,146997,5649.179611111112,3050556.99,38.43057757036615,1666.0,16.13,1425,1123,2268,8404,589,908,676,727,684,1115,3456,507,97
591,43.71281367,-87.86926842,WI,SUBRURAL,12,113801,4248.641333333333,2294266.32,37.333954300342995,1712.7,25.4,2576,2066,4288,13366,1102,1609,1079,1134,1021,1925,5964,838,191
592,43.39358294,-88.12447171,WI,SUBURBAN,17,189439,3753.894666666667,2027103.12,19.815849253145693,376.6,71.56,1250,1055,2203,8592,509,974,625,837,641,950,3338,917,63
593,43.44807925,-70.7328902,ME,SUBURBAN,20,116141,6204.704056847546,2401220.47,53.42389041636929,465.8,38.01,941,930,1442,5225,354,625,292,481,451,681,2268,295,101
594,34.07605038,-84.03027325,GA,SUBRURAL,8,522661,3917.9340189873415,1238067.15,7.496128502006734,1277.3,47.19,2761,2294,4488,14535,1158,1889,1171,1614,1008,1482,7125,2565,106
595,31.22454683,-86.4171715,AL,RURAL,8,36632,5110.2430582524275,1052710.07,139.50215817461313,34.3,319.67,666,557,1049,3908,282,386,318,215,245,528,1497,36,0
596,30.88274967,-84.51914317,GA,RURAL,6,33012,4400.380150602409,1460926.21,133.29638163705349,70.5,172.75,707,576,1136,3999,291,436,314,235,273,633,1607,81,1
597,41.22367027,-85.8224354,IN,RURAL,15,79969,4667.382809917355,2259013.28,58.36490152330722,306.6,74.17,1185,907,1977,7397,522,947,558,540,418,894,3012,717,38
598,36.36012258,-89.00598508,TN,RURAL,12,62898,4605.977913223141,2229293.31,73.22932228724507,92.6,177.49,1019,777,1600,5456,460,590,416,407,385,826,2274,153,0
599,43.70391309,-85.40996691,MI,RURAL,11,58637,6408.111361702127,3011812.34,109.28443408943376,128.7,125.35,1014,722,1454,4951,370,536,403,419,378,749,2843,605,42
600,40.51593411,-84.44751844,OH,SUBRURAL,9,67856,4439.2097021276595,2086428.56,65.42103428035338,186.5,68.96,633,538,1109,4321,331,453,382,326,290,558,1705,212,60
601,41.63317644,-72.72491611,CT,SUBRURAL,18,385349,5430.016480686696,2530387.68,14.091165360975884,2326.1,12.96,1399,1358,2386,9627,552,1020,644,945,828,1131,3938,1092,225
602,39.06780978,-94.40210939,MO,SUBRURAL,18,264850,8015.634516129032,3478785.38,30.26480844300182,2941.2,12.33,1659,1497,3202,12066,929,1328,1076,1003,838,1418,5249,796,25
603,43.60085316,-73.04875463,VT,SUBURBAN,20,56231,5661.505995475113,2502385.65,100.68300395644953,437.9,45.37,1156,1032,1978,6491,487,706,524,654,524,843,3125,403,143
604,44.14479957,-88.54480643,WI,SUBRURAL,7,171057,5501.354078947368,2508617.46,32.16094096673839,627.4,74.83,2225,1947,3815,14250,967,1597,1068,1315,935,1650,6604,1486,91
